Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Time of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000005163,Switzerland,2258063.62,Cryptocurrency,2013-08-04,2:00:00,Person_7692,Real Estate,Brazil,TRUE,Legal,1,0,Bank_362,Singapore
TX0000005164,Singapore,4194432.05,Stocks Transfer,2013-08-04,3:00:00,Person_9388,Luxury Goods,Russia,FALSE,Illegal,6,5,Bank_402,Switzerland
TX0000005165,UK,2993260.41,Cryptocurrency,2013-08-04,4:00:00,Person_9417,Finance,Singapore,FALSE,Illegal,8,1,Bank_256,Singapore
TX0000005166,UK,216319.38,Offshore Transfer,2013-08-04,5:00:00,Person_5607,Finance,Russia,FALSE,Illegal,7,4,Bank_395,Singapore
TX0000005167,UAE,3767514.46,Cryptocurrency,2013-08-04,6:00:00,Person_5568,Casinos,India,FALSE,Illegal,8,4,Bank_451,Singapore
TX0000005168,South Africa,2710758.85,Cryptocurrency,2013-08-04,7:00:00,Person_7846,Real Estate,South Africa,FALSE,Illegal,4,4,Bank_232,Bahamas
TX0000005169,India,4321474.88,Cash Withdrawal,2013-08-04,8:00:00,Person_1155,Luxury Goods,India,FALSE,Illegal,4,1,Bank_267,Panama
TX0000005170,India,3064186.69,Offshore Transfer,2013-08-04,9:00:00,Person_8531,Construction,China,FALSE,Legal,8,2,Bank_481,Cayman Islands
TX0000005171,India,3463668.79,Stocks Transfer,2013-08-04,10:00:00,Person_5935,Real Estate,China,TRUE,Illegal,10,9,Bank_265,Luxembourg
TX0000005172,Switzerland,4089036.59,Offshore Transfer,2013-08-04,11:00:00,Person_1990,Oil & Gas,China,FALSE,Illegal,3,0,Bank_228,Luxembourg
TX0000005173,Switzerland,4100751.45,Property Purchase,2013-08-04,12:00:00,Person_17,Finance,USA,FALSE,Illegal,10,6,Bank_242,Switzerland
TX0000005174,USA,4680884.12,Cryptocurrency,2013-08-04,13:00:00,Person_674,Oil & Gas,Russia,FALSE,Illegal,10,0,Bank_148,Cayman Islands
TX0000005175,Brazil,154285.97,Property Purchase,2013-08-04,14:00:00,Person_8715,Oil & Gas,India,FALSE,Legal,6,1,Bank_473,Panama
TX0000005176,Russia,160265.10,Offshore Transfer,2013-08-04,15:00:00,Person_8893,Finance,Switzerland,FALSE,Legal,2,7,Bank_208,Panama
TX0000005177,China,3025481.77,Stocks Transfer,2013-08-04,16:00:00,Person_3141,Luxury Goods,Switzerland,TRUE,Legal,9,4,Bank_463,Singapore
TX0000005178,South Africa,3131955.57,Offshore Transfer,2013-08-04,17:00:00,Person_8506,Casinos,India,FALSE,Illegal,4,5,Bank_126,Panama
TX0000005179,USA,3740608.68,Property Purchase,2013-08-04,18:00:00,Person_3022,Luxury Goods,Brazil,FALSE,Illegal,3,4,Bank_34,Bahamas
TX0000005180,Singapore,1477100.64,Stocks Transfer,2013-08-04,19:00:00,Person_9061,Luxury Goods,Brazil,TRUE,Illegal,2,4,Bank_229,Panama
TX0000005181,China,3022009.75,Cryptocurrency,2013-08-04,20:00:00,Person_3748,Luxury Goods,Singapore,FALSE,Illegal,10,6,Bank_200,Bahamas
TX0000005182,UAE,731908.25,Property Purchase,2013-08-04,21:00:00,Person_6926,Real Estate,UAE,TRUE,Illegal,7,4,Bank_354,Cayman Islands
TX0000005183,UAE,3044213.48,Offshore Transfer,2013-08-04,22:00:00,Person_9185,Arms Trade,USA,FALSE,Illegal,10,1,Bank_25,Singapore
TX0000005184,South Africa,2121486.28,Offshore Transfer,2013-08-04,23:00:00,Person_3509,Construction,UK,FALSE,Illegal,4,9,Bank_258,Luxembourg
TX0000005185,Switzerland,3247377.76,Cryptocurrency,2013-08-05,0:00:00,Person_8824,Arms Trade,USA,FALSE,Illegal,3,1,Bank_482,Cayman Islands
TX0000005186,Switzerland,1222925.30,Cash Withdrawal,2013-08-05,1:00:00,Person_6964,Finance,South Africa,FALSE,Illegal,4,0,Bank_472,Bahamas
TX0000005187,India,320060.41,Cryptocurrency,2013-08-05,2:00:00,Person_8104,Arms Trade,USA,FALSE,Illegal,10,0,Bank_401,Cayman Islands
TX0000005188,Singapore,1369711.20,Offshore Transfer,2013-08-05,3:00:00,Person_8828,Finance,China,FALSE,Illegal,7,9,Bank_11,Bahamas
TX0000005189,India,4624606.94,Cash Withdrawal,2013-08-05,4:00:00,Person_1033,Real Estate,UAE,FALSE,Legal,4,0,Bank_180,Luxembourg
TX0000005190,UK,2137206.47,Stocks Transfer,2013-08-05,5:00:00,Person_5185,Arms Trade,India,FALSE,Illegal,6,1,Bank_301,Cayman Islands
TX0000005191,Russia,1680672.36,Cash Withdrawal,2013-08-05,6:00:00,Person_4979,Arms Trade,India,FALSE,Illegal,6,5,Bank_345,Cayman Islands
TX0000005192,UK,3801848.24,Cryptocurrency,2013-08-05,7:00:00,Person_8068,Real Estate,India,FALSE,Illegal,5,0,Bank_207,Cayman Islands
TX0000005193,India,259929.58,Cryptocurrency,2013-08-05,8:00:00,Person_248,Construction,Switzerland,FALSE,Illegal,10,1,Bank_248,Singapore
TX0000005194,USA,1934652.24,Cryptocurrency,2013-08-05,9:00:00,Person_3557,Casinos,UAE,TRUE,Illegal,4,1,Bank_214,Switzerland
TX0000005195,Russia,2929592.03,Offshore Transfer,2013-08-05,10:00:00,Person_6990,Arms Trade,USA,TRUE,Legal,7,6,Bank_364,Cayman Islands
TX0000005196,UK,765993.36,Stocks Transfer,2013-08-05,11:00:00,Person_8886,Arms Trade,Brazil,FALSE,Illegal,1,3,Bank_97,Panama
TX0000005197,India,3293260.43,Property Purchase,2013-08-05,12:00:00,Person_6898,Casinos,Singapore,FALSE,Illegal,9,7,Bank_457,Panama
TX0000005198,UK,4659583.09,Stocks Transfer,2013-08-05,13:00:00,Person_318,Real Estate,Brazil,FALSE,Illegal,7,3,Bank_145,Cayman Islands
TX0000005199,USA,2040684.44,Cryptocurrency,2013-08-05,14:00:00,Person_1800,Arms Trade,Singapore,FALSE,Illegal,8,9,Bank_189,Luxembourg
TX0000005200,India,4580970.21,Property Purchase,2013-08-05,15:00:00,Person_9927,Luxury Goods,UAE,FALSE,Illegal,7,1,Bank_10,Panama
TX0000005201,UK,3412467.51,Stocks Transfer,2013-08-05,16:00:00,Person_9155,Oil & Gas,UAE,TRUE,Legal,5,7,Bank_58,Cayman Islands
TX0000005202,India,746381.98,Cryptocurrency,2013-08-05,17:00:00,Person_7232,Finance,UAE,FALSE,Illegal,3,8,Bank_323,Switzerland
TX0000005203,UK,3914687.26,Cryptocurrency,2013-08-05,18:00:00,Person_4457,Real Estate,Switzerland,FALSE,Legal,4,5,Bank_12,Cayman Islands
TX0000005204,China,2741257.96,Stocks Transfer,2013-08-05,19:00:00,Person_8676,Real Estate,India,FALSE,Illegal,1,3,Bank_373,Panama
TX0000005205,Switzerland,4204152.01,Stocks Transfer,2013-08-05,20:00:00,Person_8003,Oil & Gas,UAE,TRUE,Illegal,9,0,Bank_489,Singapore
TX0000005206,India,3918364.57,Cryptocurrency,2013-08-05,21:00:00,Person_2181,Real Estate,Switzerland,FALSE,Legal,10,2,Bank_398,Bahamas
TX0000005207,China,4857194.76,Cash Withdrawal,2013-08-05,22:00:00,Person_7889,Finance,UK,TRUE,Illegal,3,1,Bank_301,Bahamas
TX0000005208,UK,2635731.65,Offshore Transfer,2013-08-05,23:00:00,Person_327,Casinos,South Africa,FALSE,Illegal,3,1,Bank_402,Singapore
TX0000005209,South Africa,2818425.97,Property Purchase,2013-08-06,0:00:00,Person_6888,Construction,India,FALSE,Illegal,2,5,Bank_461,Panama
TX0000005210,Singapore,794975.69,Stocks Transfer,2013-08-06,1:00:00,Person_7985,Construction,South Africa,FALSE,Legal,9,9,Bank_418,Singapore
TX0000005211,Singapore,1162302.32,Offshore Transfer,2013-08-06,2:00:00,Person_7646,Arms Trade,Russia,TRUE,Illegal,5,2,Bank_483,Cayman Islands
TX0000005212,UK,2375284.05,Cryptocurrency,2013-08-06,3:00:00,Person_5609,Casinos,China,FALSE,Illegal,8,0,Bank_452,Switzerland
TX0000005213,UK,4433514.07,Cryptocurrency,2013-08-06,4:00:00,Person_1895,Real Estate,Russia,FALSE,Illegal,2,2,Bank_426,Switzerland
TX0000005214,Switzerland,1785029.79,Property Purchase,2013-08-06,5:00:00,Person_4275,Arms Trade,South Africa,FALSE,Legal,6,5,Bank_177,Cayman Islands
TX0000005215,India,1932392.43,Cryptocurrency,2013-08-06,6:00:00,Person_9871,Casinos,Switzerland,FALSE,Illegal,5,7,Bank_52,Luxembourg
TX0000005216,South Africa,2566476.45,Stocks Transfer,2013-08-06,7:00:00,Person_3635,Luxury Goods,UK,FALSE,Illegal,4,1,Bank_381,Bahamas
TX0000005217,Switzerland,670106.76,Stocks Transfer,2013-08-06,8:00:00,Person_4957,Finance,Brazil,FALSE,Illegal,7,8,Bank_245,Panama
TX0000005218,India,714887.02,Cryptocurrency,2013-08-06,9:00:00,Person_3874,Oil & Gas,UAE,FALSE,Illegal,2,0,Bank_49,Panama
TX0000005219,Switzerland,767767.03,Offshore Transfer,2013-08-06,10:00:00,Person_9729,Real Estate,UK,FALSE,Legal,6,4,Bank_444,Bahamas
TX0000005220,South Africa,2864292.55,Stocks Transfer,2013-08-06,11:00:00,Person_8277,Finance,China,TRUE,Illegal,8,9,Bank_382,Panama
TX0000005221,India,883692.75,Cash Withdrawal,2013-08-06,12:00:00,Person_9411,Arms Trade,India,FALSE,Illegal,2,1,Bank_321,Bahamas
TX0000005222,UAE,3654627.97,Offshore Transfer,2013-08-06,13:00:00,Person_6943,Construction,Singapore,FALSE,Legal,5,2,Bank_307,Switzerland
TX0000005223,UK,2276119.85,Stocks Transfer,2013-08-06,14:00:00,Person_9138,Arms Trade,UAE,TRUE,Illegal,4,6,Bank_110,Luxembourg
TX0000005224,India,2412784.53,Cryptocurrency,2013-08-06,15:00:00,Person_6475,Finance,USA,FALSE,Illegal,9,2,Bank_415,Luxembourg
TX0000005225,UK,3819086.99,Stocks Transfer,2013-08-06,16:00:00,Person_8457,Casinos,Brazil,FALSE,Illegal,8,6,Bank_217,Panama
TX0000005226,Brazil,407775.32,Offshore Transfer,2013-08-06,17:00:00,Person_6513,Construction,UK,FALSE,Legal,10,7,Bank_460,Singapore
TX0000005227,South Africa,2697185.65,Cryptocurrency,2013-08-06,18:00:00,Person_6559,Construction,India,FALSE,Legal,8,6,Bank_401,Luxembourg
TX0000005228,Switzerland,3493067.34,Cash Withdrawal,2013-08-06,19:00:00,Person_350,Arms Trade,South Africa,FALSE,Legal,9,0,Bank_400,Switzerland
TX0000005229,China,4295387.82,Stocks Transfer,2013-08-06,20:00:00,Person_1724,Finance,UAE,FALSE,Illegal,2,7,Bank_118,Singapore
TX0000005230,Russia,3790360.97,Offshore Transfer,2013-08-06,21:00:00,Person_3838,Finance,USA,FALSE,Illegal,5,2,Bank_309,Bahamas
TX0000005231,USA,4914861.48,Stocks Transfer,2013-08-06,22:00:00,Person_6528,Finance,USA,FALSE,Illegal,7,9,Bank_476,Cayman Islands
TX0000005232,UK,3231840.50,Cash Withdrawal,2013-08-06,23:00:00,Person_2663,Real Estate,China,FALSE,Illegal,2,1,Bank_445,Luxembourg
TX0000005233,UAE,4910071.39,Cash Withdrawal,2013-08-07,0:00:00,Person_5278,Luxury Goods,Singapore,FALSE,Legal,6,4,Bank_155,Switzerland
TX0000005234,UK,2907582.21,Property Purchase,2013-08-07,1:00:00,Person_6411,Arms Trade,Switzerland,FALSE,Illegal,5,8,Bank_216,Cayman Islands
TX0000005235,USA,2447279.03,Stocks Transfer,2013-08-07,2:00:00,Person_425,Arms Trade,Russia,TRUE,Illegal,7,1,Bank_185,Switzerland
TX0000005236,South Africa,2095827.87,Property Purchase,2013-08-07,3:00:00,Person_6966,Arms Trade,UAE,FALSE,Legal,2,2,Bank_147,Singapore
TX0000005237,Singapore,3894985.66,Stocks Transfer,2013-08-07,4:00:00,Person_3185,Oil & Gas,China,FALSE,Illegal,5,1,Bank_417,Luxembourg
TX0000005238,UK,1167371.98,Cash Withdrawal,2013-08-07,5:00:00,Person_4288,Construction,Singapore,FALSE,Illegal,9,4,Bank_360,Cayman Islands
TX0000005239,USA,2805089.82,Offshore Transfer,2013-08-07,6:00:00,Person_3630,Luxury Goods,South Africa,FALSE,Illegal,4,2,Bank_113,Singapore
TX0000005240,UK,3717425.27,Property Purchase,2013-08-07,7:00:00,Person_7455,Oil & Gas,China,FALSE,Legal,8,0,Bank_164,Cayman Islands
TX0000005241,Russia,2964770.14,Cash Withdrawal,2013-08-07,8:00:00,Person_8586,Arms Trade,Switzerland,FALSE,Illegal,6,6,Bank_475,Luxembourg
TX0000005242,Russia,3275219.27,Stocks Transfer,2013-08-07,9:00:00,Person_842,Luxury Goods,South Africa,FALSE,Illegal,2,6,Bank_150,Panama
TX0000005243,Switzerland,1559420.82,Stocks Transfer,2013-08-07,10:00:00,Person_6698,Oil & Gas,Brazil,FALSE,Legal,4,7,Bank_476,Bahamas
TX0000005244,China,247422.18,Property Purchase,2013-08-07,11:00:00,Person_5939,Luxury Goods,USA,FALSE,Illegal,4,4,Bank_57,Switzerland
TX0000005245,India,3106904.68,Stocks Transfer,2013-08-07,12:00:00,Person_4840,Luxury Goods,South Africa,TRUE,Illegal,8,5,Bank_114,Panama
TX0000005246,Singapore,3484863.40,Cryptocurrency,2013-08-07,13:00:00,Person_671,Arms Trade,South Africa,TRUE,Legal,6,2,Bank_366,Bahamas
TX0000005247,UK,842595.45,Cryptocurrency,2013-08-07,14:00:00,Person_6474,Real Estate,Russia,TRUE,Legal,2,2,Bank_451,Singapore
TX0000005248,UAE,170938.83,Offshore Transfer,2013-08-07,15:00:00,Person_5618,Real Estate,USA,FALSE,Illegal,1,9,Bank_383,Bahamas
TX0000005249,Russia,583449.85,Offshore Transfer,2013-08-07,16:00:00,Person_5912,Construction,USA,FALSE,Illegal,6,5,Bank_219,Cayman Islands
TX0000005250,India,3210673.90,Property Purchase,2013-08-07,17:00:00,Person_1382,Arms Trade,Singapore,FALSE,Legal,8,3,Bank_475,Bahamas
TX0000005251,Brazil,2978461.46,Cash Withdrawal,2013-08-07,18:00:00,Person_7139,Luxury Goods,USA,FALSE,Illegal,7,0,Bank_94,Switzerland
TX0000005252,South Africa,4094432.07,Property Purchase,2013-08-07,19:00:00,Person_1426,Real Estate,India,FALSE,Illegal,10,3,Bank_326,Singapore
TX0000005253,UAE,940930.86,Cryptocurrency,2013-08-07,20:00:00,Person_615,Real Estate,UK,FALSE,Legal,6,1,Bank_498,Luxembourg
TX0000005254,China,131363.94,Stocks Transfer,2013-08-07,21:00:00,Person_3040,Oil & Gas,Singapore,FALSE,Legal,6,5,Bank_211,Luxembourg
TX0000005255,Brazil,3350852.49,Cash Withdrawal,2013-08-07,22:00:00,Person_6347,Real Estate,India,FALSE,Illegal,10,2,Bank_275,Singapore
TX0000005256,Brazil,1143280.78,Stocks Transfer,2013-08-07,23:00:00,Person_947,Oil & Gas,Switzerland,TRUE,Legal,8,3,Bank_439,Singapore
TX0000005257,UK,2039797.89,Offshore Transfer,2013-08-08,0:00:00,Person_2113,Oil & Gas,UAE,FALSE,Illegal,6,5,Bank_158,Singapore
TX0000005258,China,4089892.89,Property Purchase,2013-08-08,1:00:00,Person_8633,Luxury Goods,South Africa,FALSE,Illegal,3,9,Bank_293,Panama
TX0000005259,UK,1296067.69,Cash Withdrawal,2013-08-08,2:00:00,Person_5856,Construction,UK,FALSE,Legal,5,5,Bank_383,Panama
TX0000005260,Singapore,2991617.87,Offshore Transfer,2013-08-08,3:00:00,Person_2560,Finance,UAE,TRUE,Illegal,10,1,Bank_451,Panama
TX0000005261,Switzerland,1076941.25,Property Purchase,2013-08-08,4:00:00,Person_7763,Construction,UAE,FALSE,Legal,1,3,Bank_303,Switzerland
TX0000005262,UK,3798111.56,Stocks Transfer,2013-08-08,5:00:00,Person_4589,Construction,South Africa,FALSE,Illegal,5,8,Bank_304,Luxembourg
TX0000005263,Russia,1456943.89,Stocks Transfer,2013-08-08,6:00:00,Person_538,Arms Trade,USA,FALSE,Illegal,7,2,Bank_165,Luxembourg
TX0000005264,UAE,3770396.23,Offshore Transfer,2013-08-08,7:00:00,Person_1214,Real Estate,Singapore,FALSE,Illegal,1,6,Bank_433,Luxembourg
TX0000005265,Switzerland,1387081.14,Stocks Transfer,2013-08-08,8:00:00,Person_9962,Casinos,Russia,FALSE,Illegal,1,0,Bank_217,Panama
TX0000005266,Switzerland,1354121.14,Offshore Transfer,2013-08-08,9:00:00,Person_4929,Finance,India,TRUE,Legal,4,0,Bank_14,Singapore
TX0000005267,USA,1366318.29,Cash Withdrawal,2013-08-08,10:00:00,Person_7760,Construction,UAE,FALSE,Illegal,10,3,Bank_375,Bahamas
TX0000005268,Singapore,943081.39,Stocks Transfer,2013-08-08,11:00:00,Person_7254,Oil & Gas,USA,FALSE,Illegal,4,4,Bank_370,Switzerland
TX0000005269,Brazil,1244878.23,Offshore Transfer,2013-08-08,12:00:00,Person_1150,Luxury Goods,UAE,FALSE,Illegal,1,8,Bank_190,Switzerland
TX0000005270,India,3108137.99,Cryptocurrency,2013-08-08,13:00:00,Person_2494,Real Estate,China,FALSE,Illegal,9,4,Bank_493,Singapore
TX0000005271,UK,1465106.17,Stocks Transfer,2013-08-08,14:00:00,Person_9536,Casinos,Switzerland,FALSE,Legal,10,6,Bank_494,Panama
TX0000005272,South Africa,469897.06,Stocks Transfer,2013-08-08,15:00:00,Person_7561,Construction,Singapore,FALSE,Illegal,4,9,Bank_149,Switzerland
TX0000005273,South Africa,1403004.15,Cash Withdrawal,2013-08-08,16:00:00,Person_8865,Finance,Switzerland,FALSE,Illegal,1,9,Bank_313,Luxembourg
TX0000005274,Brazil,1092453.25,Offshore Transfer,2013-08-08,17:00:00,Person_8483,Construction,UK,FALSE,Illegal,7,0,Bank_157,Switzerland
TX0000005275,China,1410499.26,Cash Withdrawal,2013-08-08,18:00:00,Person_2244,Real Estate,UAE,FALSE,Illegal,4,8,Bank_246,Singapore
TX0000005276,South Africa,2809988.74,Offshore Transfer,2013-08-08,19:00:00,Person_1732,Finance,Singapore,FALSE,Illegal,3,3,Bank_215,Panama
TX0000005277,China,2096291.68,Cryptocurrency,2013-08-08,20:00:00,Person_2138,Arms Trade,South Africa,FALSE,Legal,8,1,Bank_3,Bahamas
TX0000005278,India,4448100.05,Stocks Transfer,2013-08-08,21:00:00,Person_3639,Oil & Gas,Brazil,FALSE,Legal,8,3,Bank_406,Panama
TX0000005279,China,1369029.88,Property Purchase,2013-08-08,22:00:00,Person_647,Arms Trade,USA,TRUE,Illegal,5,7,Bank_424,Singapore
TX0000005280,USA,1928016.49,Stocks Transfer,2013-08-08,23:00:00,Person_1247,Casinos,China,TRUE,Illegal,2,9,Bank_460,Panama
TX0000005281,India,4096829.21,Stocks Transfer,2013-08-09,0:00:00,Person_9635,Construction,UK,FALSE,Illegal,9,7,Bank_464,Panama
TX0000005282,USA,534288.24,Cash Withdrawal,2013-08-09,1:00:00,Person_1000,Oil & Gas,UK,FALSE,Illegal,5,9,Bank_349,Panama
TX0000005283,UK,546036.81,Offshore Transfer,2013-08-09,2:00:00,Person_3612,Oil & Gas,China,FALSE,Illegal,6,5,Bank_163,Switzerland
TX0000005284,UAE,2200250.78,Cryptocurrency,2013-08-09,3:00:00,Person_10,Real Estate,India,FALSE,Legal,9,0,Bank_77,Switzerland
TX0000005285,Switzerland,469831.09,Property Purchase,2013-08-09,4:00:00,Person_2690,Construction,Russia,FALSE,Legal,4,8,Bank_178,Luxembourg
TX0000005286,Switzerland,1588788.42,Cryptocurrency,2013-08-09,5:00:00,Person_1287,Real Estate,China,FALSE,Legal,9,7,Bank_164,Luxembourg
TX0000005287,Singapore,2400876.27,Stocks Transfer,2013-08-09,6:00:00,Person_6,Finance,USA,FALSE,Illegal,10,6,Bank_284,Cayman Islands
TX0000005288,Russia,1564040.07,Cash Withdrawal,2013-08-09,7:00:00,Person_9,Finance,South Africa,FALSE,Illegal,7,4,Bank_441,Singapore
TX0000005289,Brazil,1144564.82,Stocks Transfer,2013-08-09,8:00:00,Person_9840,Real Estate,Russia,FALSE,Legal,4,9,Bank_59,Bahamas
TX0000005290,South Africa,2118972.64,Cryptocurrency,2013-08-09,9:00:00,Person_8338,Construction,USA,TRUE,Legal,9,3,Bank_146,Cayman Islands
TX0000005291,UAE,356370.36,Offshore Transfer,2013-08-09,10:00:00,Person_4381,Arms Trade,Singapore,TRUE,Illegal,3,9,Bank_261,Bahamas
TX0000005292,Brazil,4746806.40,Cash Withdrawal,2013-08-09,11:00:00,Person_8419,Finance,South Africa,TRUE,Illegal,1,3,Bank_455,Luxembourg
TX0000005293,Brazil,2149775.19,Stocks Transfer,2013-08-09,12:00:00,Person_3818,Finance,Switzerland,FALSE,Illegal,1,4,Bank_338,Bahamas
TX0000005294,Brazil,3502214.54,Offshore Transfer,2013-08-09,13:00:00,Person_7642,Oil & Gas,UAE,FALSE,Legal,3,8,Bank_479,Switzerland
TX0000005295,China,648036.32,Offshore Transfer,2013-08-09,14:00:00,Person_649,Arms Trade,USA,FALSE,Illegal,7,4,Bank_483,Panama
TX0000005296,India,3200974.01,Stocks Transfer,2013-08-09,15:00:00,Person_6764,Luxury Goods,India,FALSE,Illegal,5,3,Bank_21,Cayman Islands
TX0000005297,South Africa,2348988.25,Offshore Transfer,2013-08-09,16:00:00,Person_2577,Construction,South Africa,FALSE,Illegal,9,2,Bank_408,Cayman Islands
TX0000005298,Switzerland,1448974.24,Cryptocurrency,2013-08-09,17:00:00,Person_7268,Luxury Goods,Brazil,FALSE,Illegal,9,2,Bank_59,Cayman Islands
TX0000005299,South Africa,2231138.54,Offshore Transfer,2013-08-09,18:00:00,Person_7752,Arms Trade,China,FALSE,Legal,1,5,Bank_70,Bahamas
TX0000005300,UK,1003014.68,Cash Withdrawal,2013-08-09,19:00:00,Person_5181,Luxury Goods,China,TRUE,Legal,4,1,Bank_47,Panama
TX0000005301,Switzerland,1477691.38,Stocks Transfer,2013-08-09,20:00:00,Person_5566,Luxury Goods,UAE,FALSE,Illegal,3,0,Bank_100,Luxembourg
TX0000005302,UAE,1116735.77,Cash Withdrawal,2013-08-09,21:00:00,Person_1479,Casinos,Brazil,FALSE,Illegal,8,0,Bank_349,Singapore
TX0000005303,Brazil,1374068.35,Offshore Transfer,2013-08-09,22:00:00,Person_8712,Real Estate,UAE,FALSE,Legal,9,2,Bank_171,Luxembourg
TX0000005304,South Africa,1657032.96,Cryptocurrency,2013-08-09,23:00:00,Person_6136,Finance,India,FALSE,Illegal,1,6,Bank_220,Cayman Islands
TX0000005305,Russia,3553093.08,Property Purchase,2013-08-10,0:00:00,Person_8763,Casinos,India,FALSE,Legal,7,1,Bank_279,Singapore
TX0000005306,Switzerland,2472965.19,Cryptocurrency,2013-08-10,1:00:00,Person_5537,Finance,China,TRUE,Illegal,10,8,Bank_75,Cayman Islands
TX0000005307,Russia,4950237.81,Offshore Transfer,2013-08-10,2:00:00,Person_8428,Oil & Gas,UAE,FALSE,Illegal,5,2,Bank_487,Panama
TX0000005308,South Africa,272944.23,Cryptocurrency,2013-08-10,3:00:00,Person_5021,Oil & Gas,UAE,TRUE,Illegal,3,5,Bank_466,Bahamas
TX0000005309,India,2704552.03,Cryptocurrency,2013-08-10,4:00:00,Person_5744,Oil & Gas,USA,TRUE,Illegal,10,7,Bank_445,Panama
TX0000005310,Brazil,4609675.66,Offshore Transfer,2013-08-10,5:00:00,Person_5765,Arms Trade,India,FALSE,Illegal,8,4,Bank_308,Cayman Islands
TX0000005311,South Africa,1190946.53,Property Purchase,2013-08-10,6:00:00,Person_6991,Luxury Goods,Brazil,FALSE,Illegal,3,3,Bank_313,Singapore
TX0000005312,Switzerland,2451289.71,Property Purchase,2013-08-10,7:00:00,Person_3941,Construction,Switzerland,FALSE,Illegal,7,9,Bank_81,Bahamas
TX0000005313,India,622690.17,Property Purchase,2013-08-10,8:00:00,Person_3599,Finance,China,TRUE,Illegal,7,4,Bank_154,Cayman Islands
TX0000005314,Switzerland,2031830.36,Cryptocurrency,2013-08-10,9:00:00,Person_7261,Oil & Gas,UK,FALSE,Illegal,10,6,Bank_458,Luxembourg
TX0000005315,Russia,1831716.61,Cryptocurrency,2013-08-10,10:00:00,Person_1266,Oil & Gas,UK,TRUE,Legal,7,0,Bank_31,Panama
TX0000005316,South Africa,3482377.44,Cryptocurrency,2013-08-10,11:00:00,Person_6692,Casinos,India,FALSE,Illegal,2,1,Bank_24,Switzerland
TX0000005317,Brazil,3019926.76,Stocks Transfer,2013-08-10,12:00:00,Person_8223,Finance,Brazil,TRUE,Legal,8,4,Bank_334,Switzerland
TX0000005318,UK,716817.22,Stocks Transfer,2013-08-10,13:00:00,Person_7380,Real Estate,UAE,FALSE,Illegal,9,9,Bank_168,Bahamas
TX0000005319,UK,3309122.53,Cryptocurrency,2013-08-10,14:00:00,Person_7348,Luxury Goods,UAE,FALSE,Illegal,4,4,Bank_274,Switzerland
TX0000005320,China,4879204.67,Cryptocurrency,2013-08-10,15:00:00,Person_1440,Finance,USA,FALSE,Illegal,9,8,Bank_162,Panama
TX0000005321,USA,3414499.68,Cash Withdrawal,2013-08-10,16:00:00,Person_5827,Casinos,China,FALSE,Legal,2,4,Bank_434,Bahamas
TX0000005322,Brazil,3351844.41,Property Purchase,2013-08-10,17:00:00,Person_4968,Oil & Gas,Singapore,FALSE,Illegal,3,3,Bank_185,Cayman Islands
TX0000005323,Switzerland,4659925.22,Stocks Transfer,2013-08-10,18:00:00,Person_9690,Real Estate,USA,FALSE,Illegal,9,8,Bank_436,Panama
TX0000005324,Switzerland,3983900.89,Offshore Transfer,2013-08-10,19:00:00,Person_3418,Finance,UK,FALSE,Illegal,9,5,Bank_143,Cayman Islands
TX0000005325,UAE,1295041.92,Offshore Transfer,2013-08-10,20:00:00,Person_6044,Finance,Russia,FALSE,Legal,1,8,Bank_131,Switzerland
TX0000005326,South Africa,909284.92,Stocks Transfer,2013-08-10,21:00:00,Person_2238,Construction,Brazil,FALSE,Legal,9,9,Bank_451,Panama
TX0000005327,Switzerland,1361373.61,Stocks Transfer,2013-08-10,22:00:00,Person_8278,Oil & Gas,UK,FALSE,Illegal,4,7,Bank_330,Bahamas
TX0000005328,UAE,4781911.68,Cash Withdrawal,2013-08-10,23:00:00,Person_6931,Construction,South Africa,FALSE,Legal,5,4,Bank_458,Switzerland
